links,title,description,content,class
https://tuoitre.vn/nha-may-thuy-dien-vinh-son-5-o-binh-dinh-gap-su-co-do-mua-lon-sat-lo-20201106181525019.htm,"nhà máy thủy điện vĩnh sơn 5 ở bình định gặp sự cố do mưa lớn, sạt lở","tto - do tác động của mưa lớn từ đêm 5 đến sáng 6-11, nhà máy thủy điện vĩnh sơn 5 (bình định) đã gặp sự cố, tuyến đường vận hành từ nhà máy lên đập sạt lở nhiều đoạn, tuyến kênh dẫn nước hở về nhà máy bị sạt lở, vùi lấp, nhà máy dừng hoạt động.",chiều 6 11 công_thương thông_tin sự_cố thủy_điện vĩnh_sơn 5 văn_phòng thường_trực phòng_chống thiên_tai tìm_kiếm cứu nạn liên_lạc lãnh_đạo nhà_máy thủy_điện vĩnh_sơn 5 đề_nghị công_ty báo_cáo báo_cáo ban_đầu lũ 4 h30 6 11 mực hồ tương_ứng 154 5 m lũ đỉnh 5 h30 lưu_lượng 2_000 m s lưu_lượng xả 1 800 m s mực hồ tương_ứng 154 5 m căn_cứ số_liệu quan_trắc lũ hồ kèm cây_cối nhà_máy quyết_định dừng phát_điện 2 tổ máy ngoai mưa đất_đá sạt_lở sự_cố hạng mục công_trình tuyến đường vận_hành nhà_máy đập sạt_lở đoạn đi tuyến kênh hở nhà_máy kích_thước rộng 5 m 5 m chiều 3_000 m sạt_lở đất_đá vùi lấp 1 500 m tuyến kênh tuyến kênh hạ_lưu đất_đá vùi lấp 50 m ảnh_hưởng trạm 110 kv công_trình phụ nhà_máy nhà_máy dừng phát_điện phối_hợp chính_quyền địa_phương thống_kê thiệt_hại phương_án khắc_phục nhà_máy thủy_điện vĩnh_sơn 5 công_ty cổ_phần đầu_tư vĩnh_sơn làm_chủ đầu_tư xây_dựng xã vĩnh_kim huyện vĩnh_thạnh tỉnh bình_định nhà_máy vận_hành 2013 2 tổ máy tổng công_suất 28 mw,kinh doanh
https://tuoitre.vn/viet-nam-them-2-ca-moi-covid-19-la-benh-nguy-hiem-va-lay-manh-nhat-trong-100-nam-nay-20201106183027371.htm,"việt nam thêm 2 ca mới, covid-19 là bệnh nguy hiểm và lây mạnh nhất trong 100 năm nay","tto - chiều tối nay 6-11, bộ y tế cho biết đã ghi nhận thêm 2 ca mắc covid-19 mới, nâng tổng số bệnh nhân ghi nhận tại việt nam lên 1.212 ca. covid-19 cũng được nhận định là bệnh lây mạnh và nguy hiểm nhất trong 100 năm nay.",hai bệnh_nhân bn 1 211 1 212 ca nhập_cảnh cách_ly rịa vũng_tàu quảng_ninh ca bệnh 1 211 nam 54 tuôi quốc_tịch việt nam địa_chỉ tây_hồ hà_nội 31 10 bệnh_nhân nga nhập_cảnh sân_bay vân_đồn đáp chuyến bay vn5062 cách_ly hạ long quảng_ninh kết_quả xét_nghiệm 1 1 11 2 3 11 trung_tâm kiểm_soát bệnh_tật tỉnh quảng_ninh âm_tính 5 11 xét_nghiệm dương_tính hiện bệnh_nhân điều_trị bệnh_viện bệnh nhiệt_đới trung_ương ca bệnh 1 212 nữ 50 tuôi quốc_tịch việt nam địa_chỉ 1 tp hcm 21 10 bệnh_nhân từ_pháp nhập_cảnh sân_bay tân_sơn cách_ly trung_đoàn minh đạm bà_rịa vũng_tàu mẫu 2 5 11 kết_quả xét_nghiệm 6 11 dương_tính hiện bệnh_nhân điều_trị trung_tâm y_tế huyện long_điền tỉnh bà_rịa vũng_tàu 2 bệnh_nhân việt nam ghi_nhận 1 212 bệnh_nhân đầu vụ dịch 1 070 điều_trị y_tế tổ_chức hội_nghị sơ_kết triển_khai điều_trị covid 19 giai_đoạn thứ_trưởng y_tế nguyễn_trường_sơn 10 xuất_hiện_dịch covid 19 47 triệu mắc 1 2 triệu tử_vong 100 bệnh nguy_hiểm lây_lan dữ_dội ảnh_hưởng mặt đời_sống ăn_ở mặc học_hành đi_lại du_lịch covid 19 thứ_trưởng sơn việt nam sáng_kiến khoanh điều_trị bệnh nhanh_chóng hướng_dẫn chẩn_đoán điều_trị kiểm_soát nhiễm_khuẩn phục_hồi chức_năng người_bệnh hướng_dẫn phân_luồng cách_ly khám bệnh nguy_cơ tỉ_lệ bệnh_nhân điều_trị 96 4 khống_chế tối_đa_số ca tử_vong hạn_chế tỉ_lệ lây_nhiễm chéo cơ_sở khám chữa bệnh thứ_trưởng sơn hiện giãn xã_hội biện_pháp cuôi mong_muốn việt nam 65 ghi_nhận ca mắc cộng_đồng nguy_cơ bệnh_viện toàn_bộ hệ_thống khám chữa bệnh chủ_quan lơ nhẹ,sức khỏe
https://tuoitre.vn/vuong-quoc-gach-gom-hon-100-nam-tuoi-se-duoc-giu-lai-phat-trien-du-lich-20201106174607036.htm,vương quốc gạch gốm hơn 100 năm tuôi sẽ được giữ lại phát triển du lịch,tto - vĩnh long mời gọi đầu tư xã hội hóa gần 3.500 tỉ đồng phát triển du lịch tại 'vương quốc gạch gốm' có tuôi đời hơn 100 năm ở huyện mang thít.,6 11 võ quốc phó giám_đốc phụ_trách sở kế_hoạch đầu_tư tỉnh vĩnh_long hiện sở sở văn_hóa thể_thao du_lịch tỉnh ubnd huyện thít mời gọi đầu_tư xã_hội_hóa phát_triển du_lịch vương_quốc gạch gốm huyện thít dự_án di_sản đương_đại thít 1 500 lò gạch bao_phủ diện_tích 3_000 ha xã mỹ an_mỹ phước nhơn_phú hòa_tịnh ước_tính tổng vốn đầu_tư 3 500 tỉ đồng sở văn_hóa thể_thao du_lịch vĩnh_long_vương_quốc gạch gốm kho_báu đầy_đủ nằm dọc bờ kinh thầy cai hòa_mỹ thành vòng_cung bờ nam khép kinh nhơn_phú hòa_tịnh kho_báu lộ_thiên giàu bảo_tồn lịch_sử 100 đậm_nét giao_thoa văn_hóa kỹ_nghệ đặc_sắc khmer người_kinh hoa hun_đúc khối di_sản kiến_trúc nghề truyền_thống hết_sức độc_đáo ban_đầu khối tài_sản lò gạch gốm hình trứng hiện 500 tỉ đồng khai_thác du_lịch ước_tính 1 500 tỉ đồng dự_kiến quy_hoạch dựa mô_hình tái_định_cư tại_chỗ quyền_lợi nhà_đầu_tư sinh_kế bền_vững dân bản_địa,văn hóa
https://tuoitre.vn/sau-la-an-la-bang-o-tien-giang-la-loai-sau-co-gia-tri-trong-san-xuat-to-lua-20201106171351509.htm,sâu lạ ăn lá bàng ở tiền giang là loai sâu có giá trị trong sản xuất tơ lụa,"tto - nhiều cây bàng xanh trên đường huyện 18, xã bình nhì, huyện gò công tây, tiền giang bị sâu xanh ăn đến sạch lá.",chiều 6 11 võ văn men chi_cục_trưởng chi_cục trồng_trọt bảo_vệ thực_vật tỉnh tiền_giang bàng xanh huyện gò công tây sâu xanh sạch lá xác_định ban_đầu loai sâu thương_mại sản_xuất tơ_lụa tự_nhiên hàng_loạt bàng xanh nằm đường huyện 18 xã bình_nhì huyện gò công tây tỉnh tiền_giang xảy hiện_tượng sâu lạ trụi lá lo_lắng dân sinh_sống khu_vực sâu xanh kích_thước xấp_xỉ ngón dày_đặc bàng hàng chục cây_xanh sâu xanh 5 cm trụi lá thân sâu bò lổn_ngổn sâu xanh bò mặt_đường đi đường hoảng_sợ men loai sâu trung_tâm bảo_vệ thực_vật nam phối_hợp viện sinh_thái_học miền nam nghiên_cứu kết_luận loai bướm_đêm nằm antheraea gọi ngài tơ tasar tussar tiếng tasar silkmoth ngài hoàng_đế saturniidae cánh vẩy lepidoptera antheraea chi bướm_đêm saturniidae loai chi thương_mại sản_xuất tơ_lụa tự_nhiên gọi_là tơ tussah loai bướm gọi_là bướm_đêm tussah sợi tơ loài sâu kích_thước 10 cm lá loai đen dầu bàng loai antheraea đóng_góp ngành dệt lụa ấn độ trung_quốc ứng_dụng y_học loai nghiên_cứu nuôi kiểm_soát tự_nhiên khu_vực trồng phục_hồi rừng góp_phần bảo_vệ môi_trường việc_làm thu_nhập lao_động người_dân lo_lắng loai kiểm_soát lợi con_người hệ_sinh_thái tự_nhiên thời_tiết mưa_nắng xen_kẽ sâu ăn_lá phát_triển loai sâu phun xịt hóa_chất ngừa sâu lan cây_xanh men,khoa học
https://tuoitre.vn/nen-tang-ban-do-so-map4d-dau-tien-cua-viet-nam-20201106164345961.htm,nền tảng bản đồ số map4d đầu tiên của việt nam,"tto - ngày 6-11, bộ thông tin và truyền thông đã ra mắt nền tảng bản đồ số map4d, ứng dụng bản đồ số do người việt nam phát triển và làm chủ, có dữ liệu đặt tại việt nam đảm bảo tính bảo mật, an ninh quốc gia cao.",thông_tin thông_tin truyền_thông map4d bản_đồ 2 d 3 d 4 d việt duy_nhất việt nam khả_năng hiển_thị tương_tác đối_tượng 3 d thể_hiện chiều 4 d ứng_dụng cho_phép hiện_trạng quá_khứ tương_lai đối_tượng 3 d bản_đồ sẵn_sàng tích_hợp công_nghệ tiên_tiến vr iot machine learning map4d khả_năng tích_hợp_số hóa quản_lý cơ_sở dữ_liệu ứng_dụng tích_hợp giải_pháp công_nghệ tiên_tiến nền_tảng web app ưu_điểm map4d thông_tin truyền_thông ghi_nhận chủ_quyền bản_đồ việt nam phát_triển làm_chủ dữ_liệu việt nam bảo_mật an_ninh quốc_gia nền_tảng map4d sẵn_sàng chuyển_đổi hóa_hạ_tầng đô_thị thông_minh thông_tin truyền_thông map4d ứng_dụng lĩnh_vực thương_mại_điện_tử du_lịch xây_dựng tài_nguyên môi_trường đô_thị nông_nghiệp giao_thông cung_cấp nền_tảng phục_vụ chuyển_đổi xây_dựng thành_phố thông_minh dịch_vụ logistics tối_ưu_hóa hoạt_động quy_hoạch quản_lý cơ_quan nhà_nước phát_triển kinh_doanh doanh_nghiệp việt nam nền_tảng bản_đồ map4d iotlink nghiên_cứu phát_triển giải nhì thi tìm_kiếm giải_pháp chuyển_đổi quốc_gia 2020 viet solutions 2020 iotlink triển_khai mở_rộng hợp_tác toàn_quốc viettel vnpost ahamove tot humgis qtsc mong_muốn phục_vụ rộng_rãi cộng_đồng doanh_nghiệp chính_phủ phát_biểu lễ ra_mắt nền_tảng map4d nguyễn_trọng đường phó cục_trưởng cục tin_học hóa_bộ thông_tin truyền_thông dân doanh_nghiệp thương_mại_điện_tử đi đường google map đường đi tối_ưu doanh_nghiệp google tiền tích_hợp google maps con_số doanh_nghiệp google map 50 triệu usd nguyễn_trọng đường bày_tỏ mong_muốn iot link đầu_tư nghiên_cứu phát_triển nền_tảng map4d hướng phục_vụ công_cuộc chuyển_đổi bản_đồ ứng_dụng quy_hoạch đường mà_còn xây_dựng thành_phố thông_minh du_lịch thông_minh,công nghệ
https://tuoitre.vn/nam-gioi-ngay-cang-yeu-vi-stress-bien-doi-moi-truong-2020110617011068.htm,"nam giới ngày càng 'yếu' vì stress, biến đổi môi trường","tto - từ mức bình thường là 20 triệu tinh trùng/ml tinh dịch, khảo sát gần đây cho thấy lượng tinh trùng ở nam giới chỉ còn 15 triệu/ml. sóng điện thoai, điện từ cũng có nguy cơ làm biến dạng tinh trùng.",lề chương_trình đào_tạo y_khoa liên_tục cập_nhật tiến_bộ nam học y_học_giới_tính đh y hà_nội tổ_chức 6 11 hà nội bác_sĩ nguyễn_hoai bắc chủ_nhiệm khoa nam học y_học_giới_tính trường đh y hà_nội xu_hướng suy_giảm tinh_trùng nam_giới khắp thế_giới nghiên_cứu dài_hạn theo_dõi xu_hướng số_lượng tinh_trùng việt nam nghiên_cứu chất_lượng tinh_trùng suy_giảm mức_độ bảng tham_khảo tổ_chức y_tế thế_giới 5 phiên_bản tinh_dịch đồ nam_giới phiên_bản 2010 chỉ_số thông_số phiên_bản mật_độ tinh_trùng sức_khỏe sinh_sản bình_thường 20 triệu ml 2010 15 triệu bác_sĩ bắc giải_thích căng_thẳng stress áp_lực cuộc_sống biến_đổi khí_hậu môi_trường khả_năng sinh_sản loai suy_giảm bác_sĩ bắc suy_giảm kéo_dài dự_phòng can_thiệp ngăn ngoai yếu_tố thực_phẩm dinh_dưỡng môi_trường sống tuôi tác ảnh_hưởng bác_sĩ bắc nghiên_cứu phòng_thí_nghiệm sóng điện_từ điện thoai ảnh_hưởng khả_năng di_chuyển tinh_trùng tinh_trùng biến_dạng nghiên_cứu phòng_thí_nghiệm chờ nghiên_cứu pha 2 thông_thường cộng_đồng sóng điện thoai điện ảnh_hưởng bác_sĩ bắc,sức khỏe
https://tuoitre.vn/muon-canh-tranh-tot-tphcm-phai-go-duoc-nut-that-the-che-20201106173333555.htm,"muốn cạnh tranh tốt, tp.hcm phải gỡ được 'nút thắt' thể chế","tto - ngày 6-11, học viện cán bộ tp.hcm phối hợp cùng cơ quan thường trực tạp chí cộng sản tại miền nam đã tổ chức tọa đàm khoa học về chủ đề “nâng cao năng lực cạnh tranh đô thị của tp.hcm trong điều kiện mới”.",hội_thảo diễn bối_cảnh quốc_hội xem_xét thảo_luận quyết_nghị đề_án chính_quyền đô_thị tp hcm ngoai đề_án sắp_xếp hành_chính huyện xã tp hcm thành_lập tp thủ_đức tọa_đàm thời_sự thu_hút tham_gia đông_đảo chuyên_gia nhà_khoa_học tiến_sĩ phan_hải hồ học_viện cán_bộ tp nâng năng_lực cạnh_tranh đô_thị đề_xuất trung_ương tp hcm quyền tự_quyết bộ_máy giúp_việc vận_dụng cơ_chế đào_thải bộ_máy nhân_sự đáp_ứng cơ_chế tài_chính hải hồ kiến_nghị cơ_chế thu nuôi_dưỡng thu thu điều_tiết trung_ương mô_hình chính_quyền địa_phương tự_chủ thu địa_phương luật ngân_sách nhà_nước 2015 cần_thiết mở_rộng ngân_sách ngoai phạm_vi nghị_quyết 54 ngoai tỉ_lệ tp 5 10 hđnd tp quyết_định hồ phạm phương thảo_nguyên phó bí_thư thành_ủy nguyên chủ_tịch hđnd tp quản_trị đô_thị tp hcm nâng chất_lượng mặt thách_thức thảo hiện nghẽn tp hcm thể_chế cần_thiết tp vướng cơ_chế tp hưởng cơ_chế tài_chính tỉ_lệ điều_tiết ngân_sách hợp_lý ổn_định chủ_động kế_hoạch phát_triển chủ_động thu dám vay tiền đầu_tư dài_hạn thảo pgs ts nguyễn_tấn phát giám_đốc học_viện cán_bộ tp cơ_chế phân_cấp phân_quyền địa_phương thế_giới thuế loai thuế thu trung_ương địa_phương trung_ương lẫn địa_phương nỗ_lực nuôi_dưỡng thu hiện tp hcm quyết khâu chi quyền chủ_động quyết_định thu tp hội_thảo ý_kiến kỳ_vọng mô_hình chính_quyền đô_thị thông_qua tp hcm phát_triển lưu_ý tiến mục_tiêu tp xây_dựng kinh_tế_tri_thức kinh_tế quản_trị đô_thị hiệu_quả cơ_sở dự_báo nâng chất_lượng môi_trường sống tăng_cường tham_gia quản_lý dân,thời sự
https://tuoitre.vn/uc-them-500-trieu-dola-giup-thai-binh-duong-va-dong-nam-a-tiep-can-vacxin-covid-19-20201106173105807.htm,úc thêm 500 triệu đôla giúp thái bình dương và đông nam á tiếp cận vắc xin covid-19,"tto - chính phủ úc cam kết bổ sung 500 triệu đô la úc (aud) trong 3 năm cho nỗ lực hỗ trợ tiếp cận vắc xin covid-19 cho các nước khu vực thái bình dương và đông nam á, bao gồm việt nam.",cam_kết cung_cấp 500 triệu đôla úc vòng 3 nỗ_lực bổ_sung khoản 23 2 triệu đôla úc cam_kết khoản tài_trợ đóng_góp hướng đáp_ứng nhu_cầu quốc_gia khu_vực đông nam thái_bình_dương đại_sứ_quán úc việt nam 6 11 úc nỗ_lực tiếp_cận vắc_xin covid 19 khu_vực thái_bình_dương đông nam thông_qua loạt thỏa_thuận mua nhà_sản_xuất vắc_xin thông_qua tham_gia chương_trình đa_phương covax facility úc vui_mừng việt nam danh_sách quốc_gia hưởng lợi sáng_kiến quyết_định dựa thành_công việt nam ngăn_chặn lây_lan covid 19 vai_trò nòng_cốt dẫn_dắt ứng_phó asean đại_dịch thông_cáo đại_sứ_quán úc nêu thông_qua sáng_kiến khu_vực tiếp_cận vắc_xin an_ninh y_tế chính_phủ úc cung_cấp gói bao_gồm cung_cấp vắc_xin an_toàn hiệu_quả kỹ_thuật đối_tác khu_vực úc cơ_quan điều_hành quốc_gia độ an_toàn hiệu_quả chất_lượng vắc_xin tham_vấn tổ_chức y_tế thế_giới who sáng_kiến bổ_sung ngân_sách chương_trình phát_triển quốc_tế hiện_hành úc ngân_sách bổ_sung tăng_cường úc nỗ_lực quốc_tế giúp khu_vực tiếp_cận vắc_xin covid 19 chương_trình covax facility cam_kết thị_trường amc phát_triển úc cam_kết 123 2 triệu đôla úc chương_trình covax facility vắc_xin dân úc giúp giá vắc_xin quốc_gia đóng_góp 80 triệu đôla úc chương_trình amc phục_vụ dân_số nguy_cơ phát_triển,thế giới
https://tuoitre.vn/kien-nghi-xay-dung-khung-tieu-chi-an-toan-cho-du-lich-ca-nuoc-20201106155019845.htm,kiến nghị xây dựng khung 'tiêu chí an toàn' cho du lịch cả nước,"tto - thay vì từng địa phương phải xây dựng tiêu chí an toàn du lịch của mình, lãnh đạo hiệp hội du lịch đbscl đề xuất cần có tiêu chí khung tầm quốc gia nhằm đảm bảo sự đồng bộ.",hội_thảo đi diện_mạo du_lịch an_toàn sở văn_hóa thể_thao du_lịch cần_thơ phối_hợp thời báo kinh_tế sài_gòn tổ_chức tp cần_thơ 6 11 trần hữu hiệp phó chủ_tịch hiệp_hội du_lịch đbscl đề_nghị ban_hành tiêu_chí an_toàn ngành du_lịch tầm quốc_gia địa_phương dựa cơ_sở lý_giải đề_xuất hiệp tp hcm tp cần_thơ địa_phương ban_hành tiêu_chí an_toàn ngành du_lịch hiệp an_toàn địa_phương_kế an_toàn tiêu_chí tổng_cục du_lịch phối_hợp y_tế ngoai giao cơ_quan_chức_năng xây_dựng thành khung cơ_sở địa_phương triển_khai hiệu_quả tất_nhiên địa_phương chủ_động chờ hướng liên_kết xây_dựng tiêu_chí quốc_gia vùng_miền chuyên_ngành vận_tải lưu_trú lê_đình_minh thy giám_đốc viettravel chi_nhánh cần_thơ tán_thành xây_dựng tiêu_chí an_toàn đbscl thy an_toàn cần_thơ an_toàn thy liên_kết xây_dựng tiêu_chí vai_trò hiệp_hội du_lịch đbscl,du lịch
https://tuoitre.vn/dh-quoc-gia-tp-hcm-hop-tac-khu-cong-nghe-cao-xay-khu-do-thi-sang-tao-20201106164943389.htm,đh quốc gia tp.hcm hợp tác khu công nghệ cao xây khu đô thị sáng tạo,"tto - đh quốc gia tp.hcm và khu công nghệ cao tp.hcm sẽ hợp tác nhiều lĩnh vực để xây dựng khu đô thị sáng tạo, tương tác cao phía đông tp.hcm.",chiều 6 11 đh quốc_gia tp hcm ký thỏa_thuận hợp_tác ban quản_lý khu công_nghệ_cao tp hcm nhiệm_vụ khoa_học công_nghệ hướng chuyển_giao công_nghệ thương_mại_hóa doanh_nghiệp khu công_nghệ_cao tp hcm pgs ts vũ hải_quân phó giám_đốc đh quốc_gia tp hcm hợp_tác hai hình_thành nghiên_cứu phòng_thí_nghiệm trọng_điểm trung_tâm nghiên_cứu triển_khai ban quản_lý khu công_nghệ_cao doanh_nghiệp khu công_nghệ_cao tp hcm gắn mục_tiêu phát_triển ngành lĩnh_vực công_nghiệp công_nghệ_cao nội_dung thỏa_thuận hợp_tác hai ký hợp_tác triển_khai nhiệm_vụ phục_vụ kế_hoạch hành_động xây_dựng khu đô_thị sáng_tạo tương_tác đông tp hcm quyết_định 2655 qđ ubnd 28 7 2020 ubnd tp hcm hai hợp_tác xây_dựng chương_trình đào_tạo nhân_lực chất_lượng ngành lĩnh_vực công_nghệ_cao ưu_tiên phát_triển tiêu_chuẩn quốc_tế hợp_tác nguồn_lực phục_vụ đào_tạo nhân_lực xây_dựng hệ_sinh_thái khởi_nghiệp đổi_mới sáng_tạo đh quốc_gia tp hcm khu công_nghệ_cao tp hcm cam_kết triển_khai chương_trình thúc_đẩy đổi_mới sáng_tạo doanh_nghiệp mô_hình đổi_mới sáng_tạo nguồn_lực phục_vụ hoạt_động khởi_nghiệp đổi_mới sáng_tạo hoạt_động kỳ_vọng phát_huy mạnh_mẽ lợi_thế hai giúp khai_thác nguồn_lực phục_vụ nghiên_cứu khoa_học kết_hợp đào_tạo nhân_lực chất_lượng thỏa_thuận 3 chương_trình hợp_tác nhiệm_vụ khoa_học công_nghệ hướng chuyển_giao thương_mại_hóa doanh_nghiệp khu công_nghệ_cao tp hcm hai chương_trình hợp_tác đào_tạo nhân_lực công_nghệ_cao lĩnh_vực ưu_tiên chương_trình thúc_đẩy khởi_nghiệp đổi_mới sáng_tạo bao_gồm hoạt_động xây_dựng hệ_sinh_thái phối_hợp hình_thành cơ_sở ươm công_nghệ_cao pgs ts huỳnh thành_đạt giám_đốc đại_học quốc_gia tp hcm khu công_nghệ_cao tp hcm đại_học quốc_gia tp hcm hợp_tác giai_đoạn đề_án xây_dựng khu đô_thị sáng_tạo tương_tác đông hai kỳ_vọng phát_triển mạnh_mẽ kết_nối mặt địa_lý đại_học quốc_gia tp hcm khu công_nghệ_cao tp hcm hai chia_cắt xa_lộ hà nội cho_dù đường chim_bay 30 phút di_chuyển,giáo dục
https://tuoitre.vn/truy-na-giam-doc-lua-dao-du-an-ma-tai-tp-hcm-20201106173803123.htm,truy nã giám đốc lừa đảo dự án ‘ma’ tại tp.hcm,"tto - cơ quan csđt công an tp.hcm đã ra quyết định truy nã bị can đối với ông phạm ngọc anh (giám đốc công ty tnhh đầu tư phát triển nam việt homes, trụ sở tại quận 1) về tội lừa đảo chiếm đoạt tài sản.",6 11 tuôi trẻ online xác_nhận cơ_quan cảnh_sát điều_tra csđt công_an tp hcm điều_tra vụ_án lừa_đảo chiếm_đoạt tài_sản phạm ngọc 40 tuôi thường_trú bình_tân thông_qua pháp_nhân công_ty tnhh đầu_tư phát_triển nam việt homes trụ_sở 1 xảy tp hcm cơ_quan csđt công_an tp hcm quyết_định truy_nã can phạm ngọc tội lừa_đảo chiếm_đoạt tài_sản điều_tra xác_định công_ty tnhh đầu_tư phát_triển nam việt homes phạm ngọc giám_đốc đại_diện pháp_luật quảng_cáo thông_tin gian_dối pháp_lý đất 75 tờ bản_đồ 41 tọa_lạc 770 kha vạn cân phường linh đông thủ_đức tiến_hành lập dự_án gọi civitas linh đông phạm ngọc thủ_tục chia_lô tách cơ_quan_chức_năng nhu_cầu chuyển_nhượng khách_hàng ký hợp_đồng tiền mua đất chiếm_đoạt số_lượng tiền khách_hàng trốn tương_tự thủ_đoạn công_ty tnhh đầu_tư phát_triển nam việt homes dự_án gọi heart land tân hóa đất 530 538 tờ bản_đồ 7 tọa_lạc kênh tân_hóa_nguyễn_trọng_quyển phường tân_thới hòa_quận tân_phú phục_vụ điều_tra cơ_quan csđt công_an tp hcm phạm ngọc cơ_quan csđt công_an tp hcm địa_chỉ_số 674 hai p14 q10 cơ_quan công_an đầu_thú hưởng chính_sách khoan_hồng chính_quyền địa_phương cơ_quan phát_hiện phạm ngọc đề_nghị liên_hệ phòng cảnh_sát kinh_tế công_an tp hcm điều_tra_viên thiếu_tá phạm khánh đội 9 điện thoai 0939786888,pháp luật
https://tuoitre.vn/kien-giang-co-tan-chu-tich-hdnd-va-tan-chu-tich-ubnd-tinh-20201106174427149.htm,kiên giang có tân chủ tịch hđnd và tân chủ tịch ubnd tỉnh,"tto - tỉnh kiên giang vừa có tân chủ tịch hđnd và tân chủ tịch ubnd tỉnh, đều nguyên là lãnh đạo huyện đảo phú quốc.",chiều 6 11 hđnd tỉnh kiên giang họp kỳ họp chuyên_đề kỳ họp 23 công_tác_nhân đại_biểu nhất_trí bầu mai văn huỳnh nguyên bí_thư chủ_tịch ubnd huyện phú_quốc đắc_cử phó bí_thư thường_trực tỉnh_ủy chức chủ_tịch hđnd tỉnh kiên giang nhiệm_kỳ 2016 2021 kỳ họp nhất_trí bỏ_phiếu bầu lâm minh thành nguyên bí_thư huyện_ủy phú quốc nguyên trưởng ban tổ_chức tỉnh_ủy đắc_cử chức_danh phó bí_thư tỉnh_ủy kiên giang nhiệm_kỳ 2020 2025 chức chủ_tịch ubnd tỉnh kiên giang nhiệm_kỳ 2016 2021 lâm minh thành 48 tuôi ngành giao_thông vận_tải thuyên_chuyển ban tổ_chức tỉnh_ủy kiên giang điều_động chức chủ_tịch ubnd huyện bí_thư huyện_ủy phú quốc 2012 2018,thời sự
https://tuoitre.vn/ong-biden-vuot-len-dan-truoc-o-hai-bang-chien-dia-georgia-pennsylvania-20201106173842092.htm,"ông biden vượt lên dẫn trước ở hai bang chiến địa georgia, pennsylvania",tto - ứng viên tổng thống mỹ joe biden vượt lên dẫn trước ở bang georgia và pennsylvania trong lúc cuộc đua kiểm phiếu tiếp diễn ở các bang chiến địa khác.,21 h 6 11 việt nam màu hồng lượt bang chiến_trường pennsylvania 20 phiếu đại_cử_tri đổi màu xanh nhạt ứng_viên đảng dân_chủ rút ngắn hàng chục ngàn phiếu_bầu thư hạt allegheny kiểm đếm tỉ_lệ phiếu đầu kiểm 98 biden mặt đối_thủ đảng cộng hòa cách_biệt 5 500 phiếu new york times báo đài mỹ hiện 25_000 phiếu_bầu kiểm đếm hạt philadelphia hạt đông dân pennsylvania phiếu kiểm đếm kiểm_tra thông_tin bỏ_phiếu chữ_ký đài cnn nhấn_mạnh trump tái đắc_cử pennsylvania đương_kim tổng_thống đối_thủ cách_biệt 18_000 phiếu 5 11 fox news biden chênh_lệch 1_000 phiếu bang georgia 16 phiếu đại_cử_tri brad raffensperger quan_chức chính_quyền georgia thừa_nhận khả_năng kiểm_phiếu chênh_lệch ứng_viên 1_000 phiếu hiện 4 169 phiếu_bầu đếm georgia reutersnếu thắng 2 bang georgia nevada arizona thắng bang pennsylvania biden tuyên_bố chiến_thắng new york times biden hiện nevada arizona georgia đảng dân_chủ liên_tục thất_bại 1992 đánh_dấu bước_ngoặt bỏ_phiếu bang trump đánh_bại hillary clinton 2016 chênh_lệch 5 phần_trăm cách_biệt đảng cộng hòa bầu_cử đối_đầu georgia cân_bằng 5 11 mỹ 2 ứng_viên phiếu tương_đương 49 4 trump phiếu nhỉnh kiểm phiếu vắng_mặt 6 11 hạt clayton biden cách_biệt 917 phiếu lợi_thế biden ủng_hộ atlanta savannah ngoai ô ngả dân_chủ biến georgia bang an_toàn cộng hòa chiến_địa vận_động thành_phố atlanta bang georgia biden tuyên_bố chiến_thắng georgia thắng cnn bang delaware biden khu_vực bán_kính 1 dặm xung_quanh tuyên_bố cấm bay lệnh 4 11 bối_cảnh bằng_chứng tuyên_bố dấu biden chiến_thắng chiến_dịch tranh_cử ứng_viên biden liên_danh tranh_cử kamala harris 5 11 công_việc sắp_xếp tính_toán chuyển_giao quyền_lực trang_web buildbackbetter com chiến_dịch tung kiểm_phiếu bang chiến_trường tiếp_diễn cnn chiến_dịch trump thiết_lập đường_dây_nóng tiếp_nhận gọi báo_cáo gian_lận kiểm_phiếu bất_chất tổng_thống trump bằng_chứng xác_đáng gian_lận kỳ bầu_cử,thế giới
